id,Metal,charge,molecular_mass,n_atoms,n_electrons,tzvp_lumo_energy,tzvp_homo_energy,tzvp_homo_lumo_gap,homo_lumo_gap_delta,tzvp_electronic_energy,electronic_energy_delta,tzvp_dispersion_energy,dispersion_energy_delta,enthalpy_energy,enthalpy_energy_correction,gibbs_energy,gibbs_energy_correction,zpe_correction,heat_capacity,entropy,tzvp_dipole_moment,dipole_moment_delta,polarisability,lowest_vibrational_frequency,highest_vibrational_frequency,LigandSmiles
IBUDUG,Re,0,556.04451,44,268,-0.08635,-0.20351,0.11716,0.07125,-1988.42396103,-1.4317600400001993,-0.061573154,0.0060067967,-1986.637473,0.3547279899999012,-1986.72087,0.2713309899997966,0.327942,97.748,175.523,9.3543,0.7841000000000005,337.29,17.9399,3161.6969,CN(N=Cc1ccccc1O)c1ccc(C(C)(C)C)nn1.Cl.Cl.O
IBUGET,Cu,0,745.13608,85,386,-0.05199,-0.18509,0.1331,0.0624399999999999,-4261.83678585,-2.687167049999516,-0.1528329067,0.0117331712,-4258.458044,0.6915748000001258,-4258.587687,0.5619317999999112,0.645561,176.737,272.856,5.5099,0.1532999999999997,594.77,8.31,3170.2466,O=Cc1cc2ccccc2n1.c1ccc(P(c2ccccc2)c2ccccc2Oc2ccccc2P(c2ccccc2)c2ccccc2)cc1
IBUHOG,Fe,0,427.05167,48,222,-0.08878,-0.21075,0.12197,0.0919899999999999,-3159.39032451,-1.6387224200002493,-0.0674697459,0.0066403022999999,-3157.346943,0.4046590899997682,-3157.429237,0.3223650899999484,0.378113,97.333,173.204,4.4272,2.0674,283.61,19.5033,3157.2598,CC(C)C1COC(c2cccc(C3=NC(C(C)C)CO3)n2)=N1.Cl.Cl
IBUKAR,Ru,1,528.11544,64,272,-0.1657,-0.33744,0.17174,0.08053,-1961.31096707,-1.5485744300001445,-0.1051670153,0.0087627888,-1959.203176,0.5592166399999314,-1959.298711,0.4636816400000043,0.525379,128.323,201.07,4.1715,0.1804000000000001,358.45,23.0217,3147.5077,CN(C)CCP(c1ccccc1)c1ccccc1.Cc1c(C)c(C)c(C)c1C.Cl
IBUKEZ,Mn,0,472.01917,49,242,-0.04295,-0.22259,0.17964,0.0776,-3065.86565496,-1.6988609899999574,-0.0822530312,0.0068148116999999,-3063.778281,0.3885129700001926,-3063.866695,0.3000989699999081,0.359961,106.872,186.082,4.4742,0.2318999999999995,328.03,19.8443,3200.8133,C#O.C#O.Clc1cccc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
IBUKID,Mn,0,456.19899,67,244,0.00896,-0.21143,0.22039,0.0959,-2617.26757997,-1.585805319999963,-0.0951028723,0.0098307626,-2615.07869,0.6030846500002554,-2615.169779,0.5119956500002445,0.572244,120.226,191.715,4.343,0.0153999999999996,318.94,7.9763,3194.8318,C#O.C#O.C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.c1cccc1
IBUKIZ,Ru,1,489.18291,61,252,-0.15712,-0.30197,0.14485,0.0748199999999999,-1337.20871585,-1.3804930100000092,-0.0915438048,0.0088813348999999,-1335.29409,0.5341328399999838,-1335.381112,0.4471108400000503,0.503592,118.328,183.152,4.5304,0.2519,315.2,39.9937,3226.1776,CC(C)=O.CN(C)CCN(C)C.c1cnn([BH](n2cccn2)n2cccn2)c1
IBUKOF,Ru,1,472.1676,57,242,-0.11304,-0.30926,0.1962199999999999,0.0784699999999999,-1276.85678852,-1.303924889999962,-0.0846359416,0.0082759621,-1275.057506,0.495357629999944,-1275.14223,0.4106336300001203,0.466402,111.516,178.316,5.9347,0.29,299.96,27.5388,3224.908,CC#N.CN(C)CCN(C)C.c1cnn([BH](n2cccn2)n2cccn2)c1
IBUKOJ,Mn,0,490.16002,67,260,0.00108,-0.21523,0.21631,0.09368,-3076.73368942,-1.7767567099999724,-0.0991702731,0.009801985,-3074.361936,0.5949967100000322,-3074.455352,0.501580709999871,0.562904,124.19,196.612,4.1532,0.0929000000000002,328.82,14.9122,3197.6346,C#O.C#O.C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.Clc1cccc1
IBULAW,Mn,0,580.06844,65,300,-0.04021,-0.19638,0.15617,0.07643,-3603.88426418,-2.0834178000000065,-0.1159506957,0.0090475757999999,-3601.268925,0.5319213800003126,-3601.37206,0.4287863800000195,0.496682,136.13,217.067,4.313,0.4076999999999997,434.12,8.6484,3188.8219,C#O.Clc1cccc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
IBUMID,Ta,0,656.2553,75,330,-0.03543,-0.20026,0.1648299999999999,0.0612099999999999,-1554.01761303,-1.6817181099997924,-0.1037916036,0.0097226102999999,-1551.683609,0.6522859200001676,-1551.797171,0.5387239200001659,0.611692,151.503,239.012,4.324,0.3443999999999998,458.77,19.0325,3161.5641,C.COc1ccc(N(C)c2ccc(OC)cc2NC(C)C)c(NC(C)C)c1.Cc1ccc(N)cc1
IBUMIF,Au,0,557.1185,50,270,-0.10011,-0.22213,0.1220199999999999,0.0685399999999999,-1578.22389525,-1.2678990800000065,-0.0765476265,0.0075068609,-1576.534536,0.4214601700000457,-1576.61714,0.3388561699998718,0.395197,99.404,173.853,13.9683,1.331199999999999,338.77,24.926,3179.1731,CC(C)(C)C1(c2ccccc2)CC(c2ccccc2)=C2C=CC=CN21.Cl
IBUMOH,Ru,1,516.19628,71,270,-0.14104,-0.3466,0.20556,0.0803099999999999,-1580.64240444,-1.4769097099999726,-0.1012519188,0.0099623069,-1578.522101,0.6433937300000707,-1578.620786,0.5447087300001385,0.609543,129.017,207.7,5.3747,0.3936000000000001,344.71,12.3695,3201.1218,C#O.C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CC#N.c1cccc1
IBUMOL,Au,0,529.1811,55,260,-0.09662,-0.22438,0.1277599999999999,0.0716899999999999,-1468.83451558,-1.1841239299999415,-0.0771774407,0.0079992438999999,-1467.15819,0.4922016499999699,-1467.241277,0.4091146499999922,0.464834,102.842,174.871,13.9047,1.2936999999999994,301.32,26.0166,3184.8867,CC1CCC(C(C)C)C2(CC(C(C)(C)C)=C3C=CC=CN32)C1.Cl
IBUMUR,Au,1,744.26535,80,370,-0.18319,-0.32426,0.14107,0.0599299999999999,-1806.99195729,-1.8424802399999864,-0.1225113565,0.0115750497,-1804.463064,0.6864130500000556,-1804.578706,0.5707710500000758,0.646006,154.741,243.388,4.1935,0.3212000000000001,507.24,12.7334,3171.5066,C1=CC2=C(c3ccccc3)CC(c3ccccc3)(c3ccccc3)N2C=C1.CC(C)N1CN(C(C)C)c2ccccc21
IBUNOK,Ni,0,567.28719,82,304,-0.06895,-0.14949,0.08054,0.04475,-3064.14242397,-1.9398265800000445,-0.1205554014,0.0118477095999999,-3061.482733,0.7198643900001116,-3061.601333,0.6012643899998693,0.67646,162.664,249.615,2.0317,-0.7341000000000002,479.19,18.5081,3144.665,CC(=Nc1c(C(C)C)cccc1C(C)C)c1cccc(C(C)=Nc2c(C(C)C)cccc2C(C)C)n1.N#N
IBUVUW,Fe,0,664.14677,67,340,-0.08629,-0.20442,0.1181299999999999,0.0850899999999999,-3326.51125984,-2.3557467099999485,-0.1051362762,0.0103903236999999,-3323.642907,0.512606130000222,-3323.75834,0.397173130000283,0.471842,153.216,242.95,0.0033,9.999999999999984e-05,568.96,12.4619,3257.6762,N#C[N-]C#N.N#C[N-]C#N.Nn1c(-c2ccccn2)nnc1-c1ccccn1.Nn1c(-c2ccccn2)nnc1-c1ccccn1
IBUWEH,W,0,502.99198,36,240,-0.12698,-0.2311,0.1041199999999999,0.0576699999999999,-2116.26462985,-1.2868718199997602,-0.0561609236,0.0044483847999999,-2114.687317,0.2904410300002382,-2114.762446,0.21531202999995,0.268019,79.575,158.12,2.2812,0.0319000000000002,274.26,17.7605,3200.6001,CN(C)Cc1ccc[nH]1.Cl.Cl.Cl.Nc1ccccc1
IBUWEJ,Hg,0,544.99449,34,256,-0.10156,-0.26829,0.16673,0.0651,-2036.22025434,-1.40737533000015,-0.044647183,0.0045444134,-2034.559777,0.2531020100000205,-2034.642903,0.1699760100000276,0.228414,82.597,174.954,6.0284,0.4933000000000005,268.21,20.5477,3375.1248,Cl.Cl.Cn1cc([N+](=O)[O-])cc1C(=O)NN=Cc1ccccn1
IBUWIL,Ti,0,435.16692,58,230,-0.05811,-0.19905,0.14094,0.06718,-2400.71646464,-1.5508281100001111,-0.0853587337,0.0076673936,-2398.663219,0.5024175300000024,-2398.757885,0.4077515300000414,0.470703,116.116,199.242,1.3631,0.199,322.57,17.0757,3181.1015,CC(C)(C)N.CN(C)Cc1ccc[nH]1.Cl.c1ccncc1.c1ccncc1
IBUWIN,Zn,0,406.95304,34,206,-0.11564,-0.26679,0.15115,0.09173,-3661.95520258,-1.7182512399999723,-0.0448491498,0.0047936126999999,-3659.983235,0.2537163399997553,-3660.061765,0.175186339999982,0.229916,81.88,165.281,8.2918,0.6494,254.4,23.5715,3412.7986,Cl.Cl.Cn1cc([N+](=O)[O-])cc1C(=O)NN=Cc1ccccn1
IBUWOR,Zr,0,480.2514,71,256,-0.0207,-0.1967,0.176,0.06574,-1238.39391811,-1.3791846799999803,-0.1019883362,0.0090839486,-1236.369467,0.6452664299999924,-1236.470337,0.5443964300000061,0.608894,134.376,212.299,5.6478,-0.0198,339.7,36.0282,3180.3853,CCNCC.CCNCC.CN(C)Cc1ccc[nH]1.CN(C)Cc1ccc[nH]1
IBUXOS,Pd,0,431.87493,31,214,-0.14114,-0.27431,0.13317,0.0776,-2491.96423822,-1.4562308599997775,-0.0535172474,0.0039794528999999,-2490.274968,0.2330393600000206,-2490.348929,0.1590783599999667,0.210276,77.475,155.664,3.9532,-0.1246999999999998,228.61,40.541,3094.0826,Cl.Cl.N#CC1=C(C#N)SCCOCCOCCS1
IBUZIO,Co,0,609.17863,74,318,-0.0676,-0.2106,0.143,0.07654,-3194.4593643,-2.1321749899998395,-0.1147287311,0.0113829116,-3191.715123,0.6120663100000456,-3191.822321,0.5048683099998925,0.57415,148.06,225.618,6.1293,0.5522,467.67,17.3082,3159.2644,Cc1ccccc1.ON=C(C(=NO)c1ccccc1)c1ccccc1.ON=C1CCCCC1=NO.c1ccncc1
IBUZOW,Ni,0,612.13075,69,318,-0.09731,-0.21527,0.11796,0.0612999999999999,-3337.98909352,-2.2042334500001743,-0.0946442303,0.0103587734999999,-3335.229495,0.5553650699998798,-3335.341061,0.4437990699998408,0.516981,145.104,234.809,3.4113,0.2344000000000003,536.99,7.6968,3198.3161,COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc[nH]2)cc1.COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc[nH]2)cc1
IBUZUC,Zn,0,618.12455,69,320,-0.09776,-0.21801,0.12025,0.0477999999999999,-3609.05176579,-2.296465030000036,-0.0922204097,0.0099932916999999,-3606.200616,0.5546847599998728,-3606.317253,0.4380477599997903,0.515204,145.984,245.484,3.3448,0.2177000000000002,507.21,6.9095,3196.6616,COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc[nH]2)cc1.COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc[nH]2)cc1
IBUZUE,Ru,0,631.19776,79,328,-0.06466,-0.20454,0.13988,0.07589,-1801.65388839,-1.8907431400000403,-0.1245523285,0.011729133,-1799.081416,0.6817292499999894,-1799.189251,0.5738942499999666,0.642983,151.191,226.96,3.5984,0.4034999999999997,435.51,20.5352,3226.546,Cc1cc(C)c(N2C=CN(C34CC5CC(CC(C5)C3)C4)C2)c(C)c1.Cc1ccccc1OC(C)C.O=N(O)O
ICACOE,Co,0,381.06947,43,198,-0.08528,-0.21659,0.13131,0.07249,-2575.00824359,-1.4472745999996732,-0.0528657679,0.0058960736,-2573.214464,0.3465049900000849,-2573.299864,0.261104990000149,0.318262,98.346,179.74,7.067,0.8917999999999999,223.38,33.3139,3663.08,CC(=NO)C(C)=NO.CC(=NO)C(C)=NO.CCO.O=N=O
ICACUL,Pd,0,459.97534,39,230,-0.09738,-0.19775,0.10037,0.05926,-1870.04376508,-1.3581749400000265,-0.0588936063,0.0057392735999999,-1868.382454,0.3031361399998786,-1868.460079,0.2255111399999805,0.278898,89.576,163.374,3.9445,0.9420000000000002,335.17,24.368,3658.7704,NC(S)=NN=C(C(=NN=C(N)S)c1ccccc1)c1ccccc1
ICADEV,Ni,0,441.89853,33,224,-0.18572,-0.25166,0.06594,0.0547699999999999,-3933.36338553,-1.7329239699997745,-0.0540258491,0.0051487944999999,-3931.401312,0.2291495600002235,-3931.475365,0.1550965600004019,0.20727,80.711,155.858,0.0002,0.0001,514.61,10.0575,3147.4916,Sc1nc2ccccc2nc1S.Sc1nc2ccccc2nc1S
ICADEZ,Co,0,443.20295,66,238,-0.02961,-0.18172,0.15211,0.08503,-3014.84147247,-1.578528980000101,-0.0983668881,0.0091766825,-3012.670128,0.5928154899997935,-3012.768438,0.4945054899999377,0.557062,135.217,206.91,0.9471,-0.4990999999999999,342.41,16.9533,3149.1333,CC(C)(C)P(C=CNC=CP(C(C)(C)C)C(C)(C)C)C(C)(C)C.N#N
ICADUL,Pd,0,757.83933,55,362,-0.07736,-0.20488,0.12752,0.0632,-2410.45535355,-1.5082496999998511,-0.0999148709,0.0066855159,-2408.498931,0.4481728499999917,-2408.60217,0.3449338499999612,0.415441,117.874,217.284,11.1272,0.4776000000000007,449.26,9.2125,3142.165,I.I.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
ICADUP,Ru,0,640.15547,78,332,-0.07105,-0.19316,0.12211,0.07161,-2442.30859474,-1.9907941400001616,-0.1270988085,0.0116194002999999,-2439.637932,0.679868599999736,-2439.747261,0.5705395999998473,0.640909,149.874,230.102,1.2675,0.0950999999999999,443.36,16.9075,3242.0087,Cc1cc(C)c(N2C=CN(C34CC5CC(CC(C5)C3)C4)C2)c(C)c1.Cc1ccccc1OC(C)C.Cl.Cl
ICAFUN,Ag,1,402.97443,37,202,-0.17461,-0.36615,0.19154,0.0620799999999999,-1637.97134735,-1.146674560000065,-0.0616136642,0.0056457213,-1636.521542,0.3031307900000684,-1636.5876,0.2370727899999565,0.283601,74.218,139.03,1.5136,-0.3026999999999999,251.9,54.2114,3150.0381,c1ccc2c(c1)SCCC2=C1CCSc2ccccc21
ICAGEB,Co,-1,417.06678,37,212,0.01693,-0.18139,0.19832,0.1151499999999999,-2678.08763397,-1.555987739999637,-0.0584484013,0.0061011018,-2676.258975,0.2726712300000145,-2676.330166,0.2014802300000155,0.251295,79.383,149.836,0.0,0.0,218.82,38.1306,3406.1844,C(NCc1nnn[n-]1)c1nnnn1.C(NCc1nnnn1)c1nnnn1
ICAGUO,Rh,0,387.00208,39,196,-0.061,-0.2201,0.1591,0.0816199999999999,-1668.72081993,-1.108047180000085,-0.0562155618,0.0049102247,-1667.282218,0.3305547499999193,-1667.357432,0.2553407499999593,0.306848,83.315,158.301,8.744,0.7805999999999997,233.87,20.3262,3148.9752,Cc1c(C)c(C)c(C)c1C.Cl.Cl.c1ccncc1
ICAJIH,Cd,0,679.13208,75,346,-0.11712,-0.21095,0.09383,0.04178,-2258.21164665,-2.0454126700001325,-0.1205005164,0.0114093025,-2255.542871,0.6233629799999107,-2255.651012,0.5152219800002058,0.584625,151.45,227.602,5.3012,0.4405000000000001,560.32,16.4799,3203.0973,CC1(C)C2=NC(=C(c3ccccc3)c3ccc([nH]3)C(c3ccccc3)=C3C=CC(=N3)C(C)(C)c3cccc1c3)C=C2.Cl
ICAJON,Hg,0,767.19908,75,378,-0.11774,-0.21158,0.0938399999999999,0.0419,-2243.87245967,-1.9843218699998035,-0.1203801647,0.0112988422,-2241.265106,0.6230318000002626,-2241.374741,0.5133968000000095,0.583997,151.764,230.746,5.1271,0.4268,565.82,15.858,3202.1984,CC1(C)C2=NC(=C(c3ccccc3)c3ccc([nH]3)C(c3ccccc3)=C3C=CC(=N3)C(C)(C)c3cccc1c3)C=C2.Cl
ICAKEE,Cd,0,769.10223,79,390,-0.13464,-0.22798,0.0933399999999999,0.0416799999999999,-2666.98503612,-2.465980910000326,-0.1269173831,0.0121602822999999,-2663.885835,0.633220209999763,-2664.008475,0.5105802099997163,0.589081,168.912,258.118,8.4005,1.1031999999999993,605.86,13.055,3201.771,CC1(C)C2=NC(=C(c3ccc([N+](=O)[O-])cc3)c3ccc([nH]3)C(c3ccc([N+](=O)[O-])cc3)=C3C=CC(=N3)C(C)(C)c3cccc1c3)C=C2.Cl
ICAKOO,Zn,0,719.12778,79,372,-0.13294,-0.22643,0.0934899999999999,0.04166,-4278.40259424,-2.712117450000733,-0.1256531843,0.0124276502,-4275.056371,0.6341057899999214,-4275.17848,0.511996790000012,0.590282,168.51,257.001,7.8392,1.1986,600.51,6.7068,3203.2579,CC1(C)C2=NC(=C(c3ccc([N+](=O)[O-])cc3)c3ccc([nH]3)C(c3ccc([N+](=O)[O-])cc3)=C3C=CC(=N3)C(C)(C)c3cccc1c3)C=C2.Cl
ICAMIM,Au,0,757.15761,73,374,-0.09327,-0.22378,0.13051,0.06385,-2457.06346248,-2.0341126899998017,-0.1260091213,0.0104932003,-2454.422455,0.6068947900002968,-2454.539062,0.4902877900003659,0.566901,149.883,245.421,9.7248,0.9567999999999994,481.75,7.1292,3172.361,CC1=CC=CC2=C(c3cc(C)cc(C)c3)CC(CP(=O)(c3ccccc3)c3ccccc3)(c3ccccc3)N12.Cl
ICANAF,W,0,616.13076,57,302,-0.09182,-0.18834,0.09652,0.05548,-1515.0413663,-1.5664112899999054,-0.0874168536,0.0073242935,-1513.010673,0.4642820100000335,-1513.115042,0.3599130100001275,0.428981,126.52,219.663,10.8662,0.725299999999999,377.79,13.1331,3163.6407,C#O.C#O.C#O.C#O.CC(C)c1cccc(C(C)C)c1c1cn(c2ccccn2)nn1C
ICANOT,Pd,0,769.84017,56,372,-0.08614,-0.21738,0.13124,0.0638799999999999,-7136.39046656,-2.9158125600006315,-0.0849252009,0.0077891466999999,-7133.057987,0.4166669999995065,-7133.170027,0.3046269999995274,0.378201,138.151,235.809,2.9625,-0.0792999999999999,429.81,12.0843,3212.6324,COc1ccc(NC(=O)c2c([Se]C(F)(F)F)cc(C(C)(C)C)cc2[Se]C(F)(F)F)c2ncccc12.Cl
ICAREJ,Pt,0,726.04873,61,354,-0.05722,-0.23568,0.17846,0.07595,-2934.2300829,-2.0139433200001804,-0.1159024563,0.0082253746,-2931.723434,0.4927055799998925,-2931.82775,0.3883895799999664,0.457545,131.261,219.552,10.4517,0.7542000000000009,446.79,17.6118,3467.5159,Cl.Cl.c1ccc(P(Nc2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2)cc1
ICASEK,Rh,0,297.92762,21,146,-0.08185,-0.23471,0.15286,0.0654899999999999,-1077.37063355,-0.7757199600000604,-0.0258330907,0.0025640315,-1076.441781,0.1531325900000411,-1076.501983,0.0929305899999235,0.137124,52.633,126.705,5.6836,0.2869999999999999,167.65,39.0599,3145.2682,C#O.C#O.Cc1cc(C)nc(S)n1
ICASEN,Mn,0,374.0827,44,194,-0.01316,-0.19374,0.18058,0.07463,-2183.5874505,-1.2646363500002735,-0.0612934914,0.0060654184,-2181.961197,0.3616171499998017,-2182.041397,0.2814171499999247,0.336814,91.852,168.797,4.9561,0.0066000000000006,252.4,7.9958,3226.1376,C#O.C#O.Cc1cc(C)c(N2C=CN(Cc3cccc3)C2)c(C)c1
ICASOX,Mn,0,544.17426,70,286,-0.01639,-0.20403,0.18764,0.07777,-2863.13097529,-1.845081030000074,-0.1149053245,0.0097051769999999,-2860.696784,0.5891102599998703,-2860.799265,0.4866292599999724,0.553074,139.776,215.689,6.0357,-0.1430999999999995,406.15,19.6204,3228.2089,C#O.Cc1cc(C)c(N2C=CN(CCc3cccc3)C2)c(C)c1.[H][SiH](c1ccccc1)c1ccccc1
ICATAH,Rh,0,603.10823,67,310,-0.00839,-0.21667,0.20828,0.0805799999999999,-2718.81689226,-1.9714415799999188,-0.1001590142,0.0093396961,-2716.276704,0.5687466800000038,-2716.384489,0.4609616799998548,0.529941,141.437,226.853,2.8638,-0.1891000000000002,368.41,24.1387,3391.2492,CC(C)NC(C)C.Cc1nn([BH](n2nc(C)c(Cl)c2C)n2nc(C)c(Cl)c2C)c(C)c1Cl
ICATEL,Rh,0,637.06926,67,326,-0.03602,-0.23123,0.19521,0.0918099999999999,-3178.33545371,-2.159633029999896,-0.1062290429,0.0094475197,-3175.611694,0.5641266799998448,-3175.721694,0.4541266800001722,0.52417,145.088,231.515,5.0769,0.1703000000000001,379.63,23.4818,3337.2802,CC(C)NC(C)C.Cc1nn([BH](n2nc(C)c(Cl)c2C)n2nc(C)c(Cl)c2C)c(C)c1Cl.Cl
ICAWIU,Ni,1,716.06022,75,362,-0.17823,-0.31919,0.1409599999999999,0.08143,-3896.69383986,-2.120964430000185,-0.1301243904,0.0104430811,-3893.937731,0.6351444299998548,-3894.053363,0.5195124299998497,0.59598,149.207,243.368,6.4669,0.1993999999999998,509.1,9.2159,3146.4742,I.c1ccc(CN(CCP(c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1
ICAWIV,Rh,0,546.24123,77,288,-0.03485,-0.19556,0.16071,0.08558,-1760.10160356,-1.5805371900000864,-0.1113174666,0.0115284378,-1757.823157,0.6979093699999339,-1757.92196,0.5991063700000723,0.662454,140.092,207.949,6.0301,0.2595,381.28,14.839,3236.8731,C1=CCCC=CCC1.CC(C)(C)N1C=C(B2C3CCCC2CCC3)N(C(C)(C)C)C1.Cl
ICAWUG,Ni,1,793.97074,75,396,-0.1807,-0.32318,0.14248,0.09052,-6469.95601938,-2.5139708099995914,-0.1440447147,0.0101429638999999,-6466.81529,0.6267585700006748,-6466.932254,0.50979456999994,0.586373,153.293,246.17,8.322,0.3474999999999992,513.22,11.0483,3152.2068,Brc1ccc(CN(CCP(c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1.I
ICAXAN,Ni,1,746.07079,79,378,-0.18182,-0.31943,0.1376099999999999,0.0850599999999999,-4011.14442419,-2.248958279999897,-0.1448572154,0.0107124883,-4008.226274,0.6691919099998813,-4008.345093,0.5503729100000783,0.627645,158.615,250.076,5.3878,0.3039000000000005,519.5,10.3143,3157.7707,COc1ccc(CN(CCP(c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1.I
ICAXIV,Ni,1,702.04457,72,354,-0.17684,-0.3218,0.1449599999999999,0.08574,-3857.41512964,-2.0732616999998754,-0.1277600071,0.0098836812,-3854.736289,0.6055789400002141,-3854.848667,0.4932009399999515,0.567697,144.436,236.519,6.6577,0.1726999999999998,491.98,5.0812,3148.2198,I.c1ccc(N(CCP(c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)cc1
ICAYUG,Pt,0,560.04608,46,268,-0.07872,-0.23719,0.15847,0.07423,-3845.87585644,-1.3977602999998453,-0.0708137846,0.0059347455999999,-3844.085589,0.3925071400003617,-3844.169318,0.3087781399999585,0.365631,96.424,176.221,7.4063,0.6150000000000002,293.37,24.0593,3136.2489,Br.C.C.C(=NCc1ccccc1)c1ccccc1.CSC
ICAZIV,Ta,0,518.21753,46,242,-0.13841,-0.3073,0.16889,0.06377,-1589.47901569,-1.1187796700000945,-0.092253595,0.0064768511,-1588.026971,0.3332650199999989,-1588.093376,0.2668600199999673,0.311732,99.673,139.76,2.3184,-0.0625999999999997,312.23,87.3035,3151.9736,Cl.Cl.[H]1B234([BH]56[CH]78[CH]9%10[BH]2%11[BH]92%12[BH]7%109[BH]587[BH]295[BH]673[BH]%11%1254)B1234[BH]15[CH]67[CH]89[BH]2%10[BH]82%11[BH]698[BH]176[BH]281[BH]563[BH]%10%1114
ICBICW,W,0,742.96213,52,346,-0.0598,-0.21075,0.15095,0.0616899999999999,-1640.71736927,-1.164404210000157,-0.0706903245,0.0050376013,-1639.114819,0.4381460600000082,-1639.226355,0.3266100599998935,0.401516,123.437,234.748,9.955,0.4547000000000007,359.98,9.7128,3089.065,C#NC(C)(C)C.C#NC(C)(C)C.C#NC(C)(C)C.C#O.C#O.I.I
ICCTMO,Mo,0,757.11981,84,388,-0.04054,-0.17517,0.13463,0.06636,-2614.25858825,-2.362218649999704,-0.160217646,0.0117307363,-2611.207991,0.6883785999998508,-2611.334922,0.561447600000065,0.642013,177.384,267.149,2.9666,0.3362000000000003,572.99,19.8531,3191.7886,C#O.N=C=O.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cccc1
ICECUP,Zn,0,729.16719,82,378,-0.05565,-0.23102,0.17537,0.0608799999999999,-4238.88080156,-2.771906469999521,-0.1365688056,0.0119343040999999,-4235.446542,0.662353090000579,-4235.570878,0.538017089999812,0.616993,172.933,261.687,4.0705,-0.1725000000000003,501.92,11.6072,3203.9804,Cc1cc(c2ccccc2)nn1[BH](n1nc(c2ccccc2)cc1C)n1nc(c2ccccc2)cc1C.O=C1NS(=O)(=O)c2ccccc21
ICEDIG,Ir,1,415.1729,43,200,-0.18524,-0.3354,0.15016,0.07651,-762.370104598,-0.7317690930000254,-0.0521269527,0.0060276629,-761.24328,0.3950555049999593,-761.308973,0.3293625049999491,0.375244,76.314,138.262,6.1644,0.2686999999999999,208.14,33.5348,3405.4783,C1=CCCC=CCC1.CC(=N)CC(C)(C)N
ICEFIF,Pd,0,406.04685,39,202,-0.00279,-0.21899,0.2162,0.08316,-1328.08903756,-1.4212362700000083,-0.0449749359,0.0053692784,-1326.350293,0.3175082899999779,-1326.42695,0.2408512899999095,0.292913,88.049,161.337,9.2341,0.7722999999999995,167.78,26.4977,3130.5131,C.CN(C)CCN(C)C.FC(F)C(F)(F)C(F)(F)F
ICEFOL,Pd,0,456.04365,42,226,-0.0042,-0.21956,0.21536,0.08315,-1565.75122111,-1.7003357099999905,-0.0484463419,0.0058215012999999,-1563.718505,0.33238039999992,-1563.801596,0.2492893999999523,0.304936,98.438,174.88,9.4117,0.7873000000000001,180.16,29.2429,3130.0279,C.CN(C)CCN(C)C.FC(F)C(F)(F)C(F)(F)C(F)(F)F
ICEFUR,Pd,0,363.95842,30,174,-0.03377,-0.20644,0.17267,0.0751,-813.062016252,-0.5035765449999872,-0.0368454173,0.0038847977999999,-812.286023,0.2724167070000476,-812.345793,0.2126467070000899,0.255734,57.784,125.796,9.3334,0.4506999999999994,166.07,49.5952,3109.641,C.CN(C)CCN(C)C.I
ICEGAY,Pd,0,517.92377,36,246,-0.06915,-0.22528,0.15613,0.0719099999999999,-1585.99634846,-1.4045588200001475,-0.046339225,0.0046964786,-1584.308535,0.2832546399999955,-1584.386116,0.2056736399999863,0.258982,84.808,163.283,10.4038,0.7039000000000009,189.1,27.9715,3148.5123,CN(C)CCN(C)C.FC(F)C(F)(F)C(F)(F)F.I
ICEGIG,Pd,0,517.92377,36,246,-0.07942,-0.22882,0.1493999999999999,0.0717899999999999,-1586.00463212,-1.4045263499999692,-0.0476274415,0.0046687958,-1584.316665,0.2834407699999701,-1584.394034,0.2060717700001078,0.259256,84.506,162.836,10.6042,0.7058,187.95,23.0935,3157.3541,CN(C)CCN(C)C.FC(C(F)(F)F)C(F)(F)F.I
ICEGII,Ni,0,523.97678,49,270,-0.14575,-0.21193,0.06618,0.03546,-4167.80298542,-2.0308918400005496,-0.0757739678,0.0072199681,-4165.390991,0.3811025799996059,-4165.489374,0.2827195800000481,0.350011,111.716,207.063,22.138,2.7581000000000024,470.16,12.0872,3139.1593,N#CC(S)=C(S)C#N.S=C1C(=S)N(Cc2ccccc2)CCN1Cc1ccccc1
